1.0000000000000001e-07,-359423290559.28906
1.049049049049049e-07,-720013617524.2463
1.0980980980980982e-07,299200014532.1846
1.1471471471471473e-07,-227632677641.1721
1.1961961961961964e-07,-591078230973.9143
1.2452452452452452e-07,-58928913601.84836
1.2942942942942943e-07,-216296286873.06662
1.3433433433433434e-07,-410448472990.6666
1.3923923923923926e-07,-133139214159.15837
1.4414414414414414e-07,-23354747418.30523
1.4904904904904905e-07,273981770326.6666
1.5395395395395396e-07,-121046768068.54424
1.5885885885885887e-07,169407509277.8464
1.6376376376376378e-07,-136240767338.08455
1.686686686686687e-07,521726211347.5967
1.7357357357357358e-07,328384298180.9233
1.784784784784785e-07,-222449357864.5131
1.833833833833834e-07,-45424204695.65842
1.882882882882883e-07,-120740622667.53911
1.9319319319319322e-07,430702565760.5295
1.980980980980981e-07,530326044804.996
2.03003003003003e-07,105653193968.38467
2.0790790790790793e-07,289281865924.5557
2.1281281281281284e-07,411211232791.54065
2.1771771771771772e-07,-406264402225.7614
2.2262262262262263e-07,273720930730.1029
2.2752752752752752e-07,284956476974.2062
2.3243243243243245e-07,-71583094727.33977
2.3733733733733736e-07,-130897928137.37363
2.422422422422423e-07,722385938282.664
2.4714714714714716e-07,70168029414.18282
2.5205205205205204e-07,28909141554.083824
2.56956956956957e-07,335934538421.9937
2.6186186186186186e-07,-96847059873.60031
2.667667667667668e-07,-60766914651.780365
2.7167167167167174e-07,83816850477.43701
2.7657657657657657e-07,318700092750.66626
2.814814814814815e-07,169113328039.29636
2.863863863863864e-07,137459374697.21948
2.912912912912913e-07,35967575402.82089
2.961961961961962e-07,623728139593.5886
3.011011011011011e-07,314534432609.4373
3.0600600600600604e-07,561376566449.3322
3.109109109109109e-07,871217230612.2505
3.1581581581581586e-07,234839936769.26154
3.207207207207208e-07,394800919787.52295
3.256256256256256e-07,448593515824.5355
3.3053053053053056e-07,389291420631.5608
3.354354354354354e-07,950425027116.9791
3.4034034034034033e-07,839676299817.3458
3.4524524524524527e-07,986447528180.6721
3.5015015015015015e-07,1216664008620.4534
3.550550550550551e-07,1180991735821.382
3.5995995995996e-07,1291342070482.795
3.648648648648649e-07,1351621978337.4856
3.6976976976976985e-07,886972932793.6951
3.7467467467467473e-07,772157539534.7275
3.7957957957957956e-07,928452001922.2843
3.8448448448448445e-07,1396809659592.2612
3.893893893893894e-07,1200321841065.9429
3.942942942942943e-07,1784606217865.3528
3.991991991991992e-07,1522544974724.5479
4.0410410410410414e-07,1148627229692.2583
4.0900900900900903e-07,1151288985639.9165
4.1391391391391397e-07,1921603335184.4468
4.188188188188189e-07,1771915043581.4434
4.237237237237238e-07,2101483184013.337
4.286286286286286e-07,1985765408591.0598
4.335335335335335e-07,2297359162805.5034
4.3843843843843844e-07,2579759331539.4077
4.433433433433434e-07,2414728908524.241
4.4824824824824826e-07,2163575810117.0264
4.531531531531532e-07,2041061878355.726
4.580580580580581e-07,2157544475675.91
4.62962962962963e-07,2547716195235.134
4.6786786786786796e-07,2557255573786.1753
4.7277277277277284e-07,2694273143453.1953
4.776776776776776e-07,2403735743042.416
4.825825825825826e-07,2250259061952.506
4.874874874874875e-07,2554256558969.14
4.923923923923924e-07,2936683634063.2686
4.972972972972974e-07,2639547385747.1406
5.022022022022022e-07,2728698809004.3887
5.071071071071071e-07,3149315232264.805
5.120120120120121e-07,3086077140735.88
5.16916916916917e-07,3532848468031.764
5.21821821821822e-07,3230806101221.7573
5.267267267267267e-07,2974190313716.7505
5.316316316316316e-07,3915466035984.802
5.365365365365365e-07,3596421858000.1436
5.414414414414415e-07,3052736799485.417
5.463463463463464e-07,3339834014086.7437
5.512512512512513e-07,3361931029091.062
5.561561561561562e-07,3242542258056.429
5.610610610610611e-07,3556379692586.4307
5.659659659659661e-07,3624094937645.836
5.708708708708709e-07,3819687974224.4795
5.757757757757757e-07,3706185840391.251
5.806806806806807e-07,3656083220390.3125
5.855855855855856e-07,4421082954911.194
5.904904904904905e-07,3744759401547.1836
5.953953953953955e-07,3504662804837.9233
6.003003003003003e-07,3918393001918.2446
6.052052052052052e-07,3467618905939.316
6.101101101101101e-07,4192865234786.99
6.15015015015015e-07,3929638053455.8984
6.1991991991992e-07,4124093256739.3384
6.248248248248248e-07,3533541541802.8247
6.297297297297297e-07,3993699538224.8
6.346346346346347e-07,3891489951395.874
6.395395395395396e-07,3735597444578.408
6.444444444444445e-07,4694280761086.665
6.493493493493494e-07,4169361588178.3594
6.542542542542543e-07,4124051671897.2754
6.591591591591591e-07,4067274788110.879
6.640640640640641e-07,3877865909776.0073
6.68968968968969e-07,3977909888764.1606
6.738738738738738e-07,3792947851239.67
6.787787787787788e-07,4065373149102.7227
6.836836836836837e-07,4706574175912.017
6.885885885885887e-07,4241512594829.0195
6.934934934934936e-07,4723675554135.659
6.983983983983984e-07,4055104868940.799
7.033033033033034e-07,4234196629037.1323
7.082082082082082e-07,4478704664094.232
7.131131131131131e-07,4851962825876.522
7.180180180180181e-07,4560142175641.126
7.229229229229229e-07,4418488568019.875
7.278278278278278e-07,3618104298394.1895
7.327327327327328e-07,3924827732614.929
7.376376376376377e-07,3949716737463.034
7.425425425425426e-07,4038361979934.4854
7.474474474474475e-07,3993142749988.865
7.523523523523523e-07,3832140797912.6514
7.572572572572572e-07,4335868043299.8975
7.621621621621622e-07,3661573571136.2305
7.670670670670671e-07,3783797216009.8364
7.71971971971972e-07,4034172111088.49
7.768768768768769e-07,4169429955887.4985
7.817817817817818e-07,4208167152396.8755
7.866866866866868e-07,3759116777273.988
7.915915915915917e-07,4296354492125.2007
7.964964964964965e-07,3861096985809.7017
8.014014014014014e-07,4272951758179.205
8.063063063063063e-07,4536705949202.677
8.112112112112112e-07,3902708026863.2236
8.161161161161162e-07,4072466956882.128
8.21021021021021e-07,3750820236564.1714
8.259259259259259e-07,4111222382828.2983
8.308308308308309e-07,3641861681011.165
8.357357357357358e-07,3915261313987.4746
8.406406406406408e-07,4640731587637.029
8.455455455455456e-07,4368265100019.1357
8.504504504504504e-07,3563129445712.065
8.553553553553554e-07,3979690221496.943
