1.0000000000000001e-07,-3841961895785.864
1.4949494949494952e-07,-5275665894136.208
1.98989898989899e-07,244081213495.83398
2.484848484848485e-07,-4973607456107.965
2.9797979797979803e-07,-1223123709029.8542
3.474747474747475e-07,-104226060543.70471
3.9696969696969697e-07,1240880614501.5754
4.4646464646464655e-07,-3172171647628.1084
4.959595959595961e-07,7216423149241.955
5.454545454545455e-07,-399411126953.02344
5.94949494949495e-07,8189288174548.082
6.444444444444445e-07,7833083958845.436
6.93939393939394e-07,2299333704723.272
7.434343434343435e-07,3538672027030.533
7.92929292929293e-07,3790436875341.095
8.424242424242425e-07,5230898905928.076
8.91919191919192e-07,6303419539248.8125
9.414141414141415e-07,1843779025505.46
9.909090909090909e-07,1148517066521.982
1.0404040404040407e-06,1995629692866.1575
1.0898989898989901e-06,4154734320214.493
1.1393939393939395e-06,3441420075493.5645
1.1888888888888892e-06,1434588675782.0925
1.2383838383838386e-06,904210723867.259
1.287878787878788e-06,-1235102036914.628
1.3373737373737376e-06,1706200234803.4746
1.386868686868687e-06,-479573446216.4407
1.4363636363636367e-06,4224443878325.117
1.4858585858585863e-06,-1371574438508.2153
1.5353535353535357e-06,-6632448854441.5625
1.5848484848484851e-06,3164618357862.299
1.6343434343434346e-06,-2313576076204.961
1.6838383838383842e-06,-1048901082260.5122
1.7333333333333336e-06,-295340268138.3898
1.782828282828283e-06,3106025745098.1445
1.8323232323232327e-06,5908024006525.922
1.881818181818182e-06,4123641800967.9863
1.9313131313131315e-06,3344197152303.9346
1.980808080808081e-06,2136921451940.8171
2.0303030303030307e-06,-5809097028521.39
2.0797979797979804e-06,-2184176360585.0505
2.1292929292929296e-06,-507278493310.0193
2.178787878787879e-06,2360181118985.271
2.228282828282829e-06,4964204570512.333
2.277777777777778e-06,1757113553657.3386
2.3272727272727277e-06,-1704369284040.1606
2.376767676767677e-06,2927608911228.2373
2.4262626262626265e-06,428869546211.9009
2.475757575757576e-06,1626157215073.6516
2.5252525252525253e-06,2691869208056.555
2.574747474747475e-06,1069511937035.8142
2.6242424242424246e-06,-4921181896760.511
2.673737373737374e-06,-4925395780693.218
2.7232323232323234e-06,-720900356514.2034
2.7727272727272735e-06,3019758256783.5024
2.8222222222222227e-06,2541440801485.1484
2.8717171717171723e-06,1485904089617.177
2.921212121212122e-06,-1726542953671.5344
2.970707070707071e-06,2822526422417.618
3.0202020202020208e-06,3165563699460.283
3.0696969696969704e-06,-5183507932330.207
3.1191919191919196e-06,-2495241661305.4517
3.1686868686868692e-06,-245071386085.84076
3.218181818181819e-06,-2544675354808.6104
3.267676767676768e-06,604738983194.4502
3.3171717171717177e-06,-1931020989419.7483
3.3666666666666673e-06,-1584306387585.1409
3.4161616161616165e-06,-5594753268960.37
3.465656565656566e-06,-254812464131.9378
3.5151515151515158e-06,-7079492750026.719
3.564646464646465e-06,1030710153732.3024
3.6141414141414146e-06,-1190234278867.7195
3.663636363636364e-06,-1618422415548.4868
3.7131313131313135e-06,-2651633877267.306
3.762626262626263e-06,-4360078680142.5234
3.8121212121212127e-06,-3694314518142.569
3.861616161616162e-06,1474821158812.2498
3.911111111111112e-06,3491234196619.729
3.960606060606062e-06,129629911030.26056
4.01010101010101e-06,170485768337.34433
4.05959595959596e-06,-244772409865.08844
4.10909090909091e-06,-3869295145654.1274
4.158585858585858e-06,-3212981995588.0723
4.208080808080808e-06,-4255738464136.2246
4.257575757575758e-06,4203626585238.194
4.307070707070707e-06,3744381541362.235
4.356565656565657e-06,-4782690039902.1875
4.4060606060606066e-06,546621005127.5749
4.455555555555555e-06,1119693749914.4895
4.505050505050505e-06,3944365455331.1714
4.554545454545455e-06,-3300046872759.9463
4.604040404040404e-06,-840892550455.0627
4.653535353535354e-06,1161987669733.9966
4.7030303030303035e-06,3265841724798.3438
4.752525252525252e-06,2152639486578.7822
4.802020202020202e-06,-624571245673.6849
4.8515151515151515e-06,-6150545073392.133
4.901010101010101e-06,848692073373.4263
4.950505050505051e-06,-2585363843979.8975
5e-06,-1648081313609.2742
